q,rvnm,stcd,stnm,tm,wptn,z
2230,金沙江,60103400,向家坝,1774972800000,5,266.660
2230,金沙江,60103400,向家坝,1774976400000,6,266.660
2200,金沙江,60103400,向家坝,1774980000000,4,266.620
2190,金沙江,60103400,向家坝,1774983600000,4,266.600
2170,金沙江,60103400,向家坝,1774987200000,4,266.580
2170,金沙江,60103400,向家坝,1774990800000,6,266.580
2160,金沙江,60103400,向家坝,1774994400000,4,266.570
2160,金沙江,60103400,向家坝,1774998000000,6,266.570
2050,金沙江,60103400,向家坝,1775008800000,4,266.430
2060,金沙江,60103400,向家坝,1775016000000,5,266.440
2120,金沙江,60103400,向家坝,1775023200000,5,266.520
2170,金沙江,60103400,向家坝,1775030400000,5,266.580
2180,金沙江,60103400,向家坝,1775034000000,5,266.590
2170,金沙江,60103400,向家坝,1775037600000,4,266.580
2140,金沙江,60103400,向家坝,1775041200000,4,266.540
2120,金沙江,60103400,向家坝,1775044800000,4,266.510
2110,金沙江,60103400,向家坝,1775052000000,5,266.500
2110,金沙江,60103400,向家坝,1775055600000,6,266.500
2100,金沙江,60103400,向家坝,1775059200000,4,266.490
2130,金沙江,60103400,向家坝,1775062800000,5,266.530
2160,金沙江,60103400,向家坝,1775066400000,5,266.570
2170,金沙江,60103400,向家坝,1775070000000,5,266.580
2140,金沙江,60103400,向家坝,1775073600000,4,266.540
2110,金沙江,60103400,向家坝,1775077200000,4,266.500
2110,金沙江,60103400,向家坝,1775080800000,6,266.500
2090,金沙江,60103400,向家坝,1775084400000,4,266.470
2050,金沙江,60103400,向家坝,1775088000000,4,266.430
2060,金沙江,60103400,向家坝,1775098800000,4,266.440
2120,金沙江,60103400,向家坝,1775106000000,5,266.510
2130,金沙江,60103400,向家坝,1775109600000,5,266.530
2120,金沙江,60103400,向家坝,1775113200000,4,266.520
2120,金沙江,60103400,向家坝,1775116800000,6,266.520
2100,金沙江,60103400,向家坝,1775120400000,4,266.490
2050,金沙江,60103400,向家坝,1775124000000,4,266.430
2050,金沙江,60103400,向家坝,1775127600000,6,266.430
2090,金沙江,60103400,向家坝,1775131200000,5,266.480
2150,金沙江,60103400,向家坝,1775138400000,5,266.550
2170,金沙江,60103400,向家坝,1775142000000,5,266.580
2170,金沙江,60103400,向家坝,1775145600000,6,266.580
2170,金沙江,60103400,向家坝,1775149200000,6,266.580
